position_history_id,employee_id,effective_start_date,effective_end_date,job_title,cost_centre,fte,updated_at
284,111,2021-05-04,2022-07-08,Project Coordinator,CC-130-PMO,0.67,2022-07-31 00:15:00
285,111,2022-06-30,2023-11-04,Senior Manager,CC-110-HR,0.53,2023-12-01 18:19:00
286,112,2017-04-16,2018-11-08,Project Coordinator,CC-140-OPS,0.53,2018-11-11 11:27:00
287,112,2019-02-01,2020-05-20,Engineer,CC-100-FIN,0.3,2020-05-30 19:10:00
288,112,2020-05-21,,Analyst,CC-150-SALES,0.72,2020-05-28 19:45:00
289,113,2017-09-04,2018-03-21,Director,CC-110-HR,0.32,2018-04-08 10:58:00
290,113,2018-03-22,,Lead Engineer,CC-160-MKT,0.33,2018-04-07 23:20:00
291,114,2022-07-14,2023-08-28,Senior Engineer,CC-140-OPS,0.7,2023-09-10 09:40:00
292,114,2023-08-29,2025-05-31,Lead Engineer,CC-160-MKT,0.99,2025-06-16 04:11:00
293,114,2023-08-29,2025-05-31,Analyst,CC-160-MKT,0.77,2025-06-16 08:11:00
294,115,2018-07-19,2020-06-20,Manager,CC-150-SALES,0.21,2020-07-13 15:09:00
295,115,2020-09-03,,Senior Manager,CC-140-OPS,0.53,2020-09-05 13:26:00
296,116,2015-02-08,2016-05-29,Analyst,CC-100-FIN,0.24,2016-06-28 20:16:00
297,116,2016-05-30,2018-02-08,Manager,CC-130-PMO,0.53,2018-02-13 23:15:00
298,117,2016-02-14,2017-07-30,Engineer,CC-140-OPS,0.95,2017-08-23 21:50:00
299,117,2017-10-27,2018-10-04,Project Manager,CC-120-ENG,0.63,2018-10-28 11:57:00
300,118,2017-12-22,2019-11-19,Engineer,CC-120-ENG,0.58,2019-12-10 07:29:00
301,118,2019-11-14,2021-01-25,Senior Manager,CC-120-ENG,0.44,2021-02-16 01:23:00
302,118,2021-01-26,2022-07-09,Senior Engineer,CC-120-ENG,0.8,2022-07-23 10:55:00
303,119,2024-11-17,2025-06-20,Project Manager,CC-150-SALES,0.91,2025-06-28 13:07:00
304,120,2018-03-13,2019-02-26,Project Coordinator,CC-150-SALES,0.51,2019-03-27 20:33:00
305,120,2019-05-16,,Analyst,CC-140-OPS,0.64,2019-05-16 18:02:00
306,121,2021-02-03,2021-09-10,Analyst,CC-130-PMO,0.71,2021-09-30 09:14:00
307,121,2021-09-11,,Engineer,CC-110-HR,0.54,2021-09-19 05:53:00
308,122,2024-01-19,2025-12-29,Project Manager,CC-130-PMO,0.9,2026-01-18 21:32:00
309,123,2022-06-28,2023-11-04,Senior Engineer,CC-160-MKT,0.33,2023-11-08 00:57:00
310,123,2023-11-05,,Manager,CC-140-OPS,0.96,2023-11-27 23:45:00
311,124,2025-06-13,2026-02-28,Senior Engineer,CC-160-MKT,0.42,2026-03-15 11:50:00
312,125,2017-12-19,2019-05-31,Engineer,CC-140-OPS,0.3,2019-06-25 13:52:00
313,126,2021-03-16,2022-02-01,Engineer,CC-140-OPS,0.54,2022-02-05 23:53:00
314,126,2022-02-02,2023-02-26,Project Coordinator,CC-160-MKT,0.47,2023-03-02 11:02:00
315,126,2022-02-02,2023-02-26,Manager,CC-160-MKT,0.9,2023-03-02 16:02:00
316,126,2023-02-27,2024-04-13,Lead Engineer,CC-120-ENG,0.55,2024-04-20 21:35:00
317,126,2024-04-14,,Manager,CC-100-FIN,0.85,2024-04-16 23:50:00
318,127,2021-10-13,2023-07-19,Senior Manager,CC-150-SALES,0.27,2023-07-28 01:35:00
319,127,2023-07-20,,Director,CC-100-FIN,0.3,2023-08-02 19:24:00
320,128,2017-04-13,2017-10-07,Project Manager,CC-100-FIN,0.32,2017-10-29 11:14:00
321,128,2017-11-18,2019-02-21,Senior Manager,CC-140-OPS,0.93,2019-03-03 08:10:00
322,128,2019-02-22,,Senior Engineer,CC-120-ENG,0.67,2019-03-01 06:49:00
323,129,2017-12-17,2018-08-06,Manager,CC-110-HR,0.91,2018-08-18 14:16:00
324,129,2018-08-07,2019-03-13,Project Manager,CC-140-OPS,0.55,2019-04-01 22:37:00
325,129,2019-03-14,,Director,CC-130-PMO,0.62,2019-03-31 01:42:00
326,130,2025-02-25,2025-10-03,Manager,CC-160-MKT,0.83,2025-10-12 12:03:00
327,130,2025-12-09,2026-02-28,Senior Manager,CC-160-MKT,0.64,2026-03-02 12:45:00
328,131,2016-01-14,2017-12-17,Manager,CC-110-HR,0.72,2017-12-18 07:05:00
329,131,2018-01-18,2019-02-28,Lead Engineer,CC-140-OPS,0.21,2019-03-01 19:10:00
330,131,2019-03-01,2020-11-26,Director,CC-160-MKT,0.65,2020-12-24 20:12:00
331,132,2018-02-07,2019-05-18,Engineer,CC-130-PMO,0.26,2019-06-09 11:35:00
332,132,2019-06-03,2021-01-30,Senior Engineer,CC-160-MKT,0.58,2021-02-01 05:46:00
333,132,2021-02-21,2021-09-15,Project Manager,CC-100-FIN,0.5,2021-09-23 04:52:00
334,133,2016-06-19,2017-10-31,Lead Engineer,CC-130-PMO,0.21,2017-11-12 11:37:00
335,133,2017-11-01,2019-03-18,Project Coordinator,CC-140-OPS,0.53,2019-03-20 05:40:00
336,133,2019-03-19,2019-10-20,Senior Engineer,CC-110-HR,0.76,2019-11-10 18:53:00
337,134,2016-10-23,2017-07-08,Senior Manager,CC-160-MKT,0.33,2017-07-14 10:51:00
338,134,2017-09-30,2018-09-22,Senior Manager,CC-150-SALES,0.44,2018-09-23 19:27:00
339,134,2018-09-11,,Manager,CC-150-SALES,0.77,2018-10-10 16:29:00
340,135,2022-11-30,2024-03-12,Director,CC-110-HR,0.95,2024-04-11 11:30:00
341,135,2024-03-13,2025-11-27,Analyst,CC-110-HR,0.85,2025-12-13 09:27:00
342,135,2025-11-28,2026-02-28,Manager,CC-100-FIN,0.76,2026-03-09 06:49:00
343,136,2016-04-03,2017-12-17,Engineer,CC-150-SALES,0.29,2018-01-12 22:02:00
344,136,2017-12-18,2018-08-30,Director,CC-160-MKT,0.9,2018-09-02 19:28:00
345,137,2021-02-12,2023-01-30,Engineer,CC-140-OPS,0.6,2023-02-16 02:13:00
346,137,2022-12-18,2023-06-08,Senior Manager,CC-120-ENG,0.33,2023-06-21 18:42:00
347,138,2021-03-13,2023-02-18,Engineer,CC-130-PMO,0.81,2023-03-05 01:30:00
348,138,2023-05-17,2024-07-14,Director,CC-120-ENG,0.28,2024-08-03 05:01:00
349,139,2015-06-21,2016-07-09,Lead Engineer,CC-100-FIN,0.4,2016-07-19 06:52:00
350,139,2016-07-10,2017-03-01,Engineer,CC-130-PMO,0.28,2017-03-02 09:07:00
351,139,2017-03-02,,Engineer,CC-100-FIN,0.47,2017-03-23 18:17:00
352,140,2025-11-26,2026-02-28,Project Manager,CC-120-ENG,0.51,2026-02-28 21:18:00
353,141,2017-05-10,2017-10-31,Senior Analyst,CC-140-OPS,0.33,2017-11-20 23:34:00
354,141,2017-11-01,2019-06-29,Engineer,CC-140-OPS,0.27,2019-07-10 22:23:00
355,141,2019-06-30,2020-05-03,Engineer,CC-120-ENG,0.69,2020-05-25 08:37:00
356,141,2020-05-04,,Senior Manager,CC-150-SALES,0.21,2020-05-20 23:19:00
357,142,2016-02-26,,Senior Engineer,CC-150-SALES,0.73,2016-03-13 12:44:00
358,143,2024-11-30,2025-12-02,Project Manager,CC-160-MKT,0.8,2025-12-31 13:50:00
359,143,2025-10-21,2026-02-28,Director,CC-120-ENG,0.88,2026-03-23 03:13:00
360,144,2023-05-28,2024-10-18,Senior Manager,CC-150-SALES,0.75,2024-10-19 21:56:00
361,144,2024-09-27,2026-02-28,Director,CC-100-FIN,0.9,2026-03-03 21:51:00
362,144,2026-02-26,,Senior Engineer,CC-100-FIN,0.95,2026-03-03 22:02:00
363,145,2024-09-11,2025-03-17,Project Manager,CC-120-ENG,0.25,2025-03-25 17:59:00
364,145,2025-03-18,2026-02-28,Senior Analyst,CC-140-OPS,0.56,2026-03-22 13:49:00
365,146,2024-02-03,2024-08-14,Senior Manager,CC-140-OPS,0.69,2024-08-24 14:28:00
366,146,2024-10-17,2025-05-07,Director,CC-130-PMO,0.72,2025-05-18 13:09:00
367,146,2025-05-08,2026-02-28,Project Coordinator,CC-130-PMO,0.66,2026-03-15 08:15:00
368,147,2015-04-12,2016-08-10,Analyst,CC-120-ENG,0.29,2016-09-04 18:22:00
369,147,2016-08-11,,Director,CC-130-PMO,0.37,2016-08-20 01:03:00
370,148,2023-10-10,2025-06-01,Senior Engineer,CC-150-SALES,0.94,2025-07-01 04:39:00
371,148,2025-07-19,,Project Coordinator,CC-100-FIN,0.66,2025-07-19 22:08:00
372,149,2022-07-06,2024-02-14,Senior Analyst,CC-110-HR,0.62,2024-03-07 18:15:00
373,149,2024-02-15,2025-12-07,Lead Engineer,CC-160-MKT,0.49,2025-12-16 01:11:00
374,149,2025-12-08,,Project Manager,CC-130-PMO,0.93,2025-12-16 03:34:00
375,150,2017-10-13,2019-02-04,Project Manager,CC-160-MKT,0.44,2019-02-26 03:00:00
376,150,2019-02-05,2020-05-19,Project Manager,CC-120-ENG,0.76,2020-05-19 07:34:00
377,150,2020-05-20,2020-09-25,Project Manager,CC-140-OPS,0.55,2020-10-25 14:33:00
378,150,2020-09-26,2021-12-21,Director,CC-110-HR,0.7,2022-01-05 12:10:00
379,150,2021-12-22,2023-05-11,Lead Engineer,CC-110-HR,0.52,2023-05-29 19:00:00
380,151,2022-11-12,2023-04-30,Analyst,CC-140-OPS,0.25,2023-05-30 21:41:00
381,151,2022-11-12,2023-04-30,Senior Analyst,CC-140-OPS,0.31,2023-05-31 04:41:00
382,152,2020-04-11,2020-11-16,Senior Analyst,CC-120-ENG,0.33,2020-11-23 03:46:00
383,152,2020-11-17,2022-08-11,Project Coordinator,CC-110-HR,0.75,2022-08-16 15:42:00
384,152,2022-08-12,,Senior Analyst,CC-150-SALES,0.45,2022-08-20 20:09:00
385,153,2025-04-19,2026-02-28,Analyst,CC-120-ENG,0.7,2026-03-03 09:17:00
386,154,2024-03-14,2025-06-19,Analyst,CC-110-HR,0.36,2025-06-26 22:35:00
387,154,2025-08-13,2026-02-28,Senior Engineer,CC-150-SALES,0.57,2026-03-03 12:35:00
388,155,2017-07-02,2018-10-25,Senior Engineer,CC-120-ENG,0.45,2018-10-26 23:04:00
389,155,2018-10-26,2019-08-22,Engineer,CC-120-ENG,0.76,2019-09-02 21:05:00
390,155,2019-08-23,2019-11-30,Project Coordinator,CC-110-HR,0.48,2019-12-02 11:47:00
391,156,2018-09-06,2020-06-22,Lead Engineer,CC-130-PMO,0.62,2020-07-02 05:05:00
392,156,2020-08-05,,Lead Engineer,CC-130-PMO,0.5,2020-09-01 00:08:00
393,157,2025-11-04,2026-02-28,Director,CC-130-PMO,0.24,2026-03-10 08:45:00
394,158,2022-03-12,2023-07-30,Director,CC-140-OPS,0.33,2023-08-18 01:53:00
395,158,2023-10-14,2025-01-23,Engineer,CC-130-PMO,0.27,2025-02-20 17:58:00
396,158,2025-01-18,2026-02-28,Manager,CC-130-PMO,0.53,2026-03-13 08:08:00
397,159,2024-06-17,2025-03-20,Manager,CC-120-ENG,0.81,2025-03-25 23:12:00
398,159,2025-06-14,,Senior Manager,CC-160-MKT,0.21,2025-07-08 14:18:00
399,159,2025-06-14,,Senior Manager,CC-160-MKT,0.57,2025-07-08 20:18:00
400,160,2016-04-17,2017-04-08,Director,CC-110-HR,0.33,2017-04-28 17:28:00
401,160,2017-03-11,2018-11-14,Senior Engineer,CC-130-PMO,0.9,2018-12-06 12:32:00
402,160,2018-11-15,,Director,CC-140-OPS,0.64,2018-12-15 08:47:00
403,161,2017-01-01,2018-07-19,Lead Engineer,CC-140-OPS,0.45,2018-08-04 15:01:00
404,161,2018-07-20,2019-06-29,Engineer,CC-120-ENG,0.73,2019-07-06 21:49:00
405,161,2019-06-30,2020-12-04,Senior Engineer,CC-150-SALES,0.32,2020-12-11 01:35:00
406,161,2020-12-05,,Analyst,CC-150-SALES,0.39,2020-12-12 07:29:00
407,162,2015-06-06,2016-04-23,Project Coordinator,CC-130-PMO,0.92,2016-05-17 12:14:00
408,162,2016-04-24,2017-08-21,Senior Analyst,CC-120-ENG,0.28,2017-08-26 03:47:00
409,163,2023-03-04,2023-07-18,Manager,CC-140-OPS,0.51,2023-08-05 12:47:00
410,163,2023-07-19,2024-12-14,Project Coordinator,CC-100-FIN,0.48,2024-12-14 16:09:00
411,163,2024-12-15,2026-02-16,Senior Manager,CC-150-SALES,0.44,2026-03-04 13:50:00
412,163,2026-02-17,,Engineer,CC-130-PMO,0.28,2026-02-26 21:05:00
413,164,2021-10-19,,Manager,CC-100-FIN,0.73,2021-11-18 17:35:00
414,165,2019-04-27,2020-11-21,Manager,CC-120-ENG,0.29,2020-11-23 21:59:00
415,165,2020-12-22,2021-11-25,Analyst,CC-150-SALES,0.38,2021-11-29 07:27:00
416,165,2021-11-26,2022-12-01,Analyst,CC-160-MKT,0.37,2022-12-30 02:58:00
417,165,2022-12-02,2024-10-12,Analyst,CC-130-PMO,0.54,2024-11-10 12:51:00
418,165,2024-10-13,,Project Manager,CC-120-ENG,0.32,2024-10-30 08:34:00
419,166,2017-11-09,2018-04-12,Project Manager,CC-120-ENG,0.34,2018-05-08 19:01:00
420,166,2018-04-13,2019-10-06,Senior Manager,CC-110-HR,0.57,2019-11-03 21:09:00
421,166,2019-10-07,2020-11-21,Lead Engineer,CC-100-FIN,0.43,2020-12-17 06:06:00
422,166,2020-11-22,2021-09-10,Senior Manager,CC-160-MKT,0.93,2021-09-24 07:16:00
423,166,2021-09-11,2022-05-21,Project Manager,CC-140-OPS,0.35,2022-06-01 16:10:00
424,167,2020-10-30,2021-12-11,Manager,CC-130-PMO,0.64,2022-01-04 21:17:00
425,168,2022-09-14,2024-03-19,Project Manager,CC-100-FIN,0.62,2024-04-06 08:20:00
426,168,2024-03-20,2026-02-10,Engineer,CC-140-OPS,0.42,2026-02-21 05:01:00
427,168,2026-02-11,,Senior Manager,CC-100-FIN,0.45,2026-02-13 09:04:00
428,169,2023-04-07,,Senior Manager,CC-150-SALES,0.5,2023-04-15 07:19:00
429,170,2019-11-02,2020-12-23,Engineer,CC-120-ENG,0.29,2021-01-09 11:10:00
430,170,2021-02-14,2021-11-13,Project Manager,CC-110-HR,0.52,2021-11-14 09:43:00
431,171,2018-07-09,2019-08-29,Manager,CC-110-HR,0.63,2019-08-31 17:51:00
432,171,2019-10-16,2021-01-28,Project Manager,CC-120-ENG,0.44,2021-02-04 18:23:00
433,172,2023-01-27,2023-07-13,Lead Engineer,CC-150-SALES,0.68,2023-08-03 01:00:00
434,172,2023-07-14,2024-09-06,Project Manager,CC-140-OPS,0.64,2024-09-24 13:36:00
435,172,2024-09-07,,Engineer,CC-150-SALES,0.86,2024-09-11 15:44:00
436,173,2018-06-20,2020-05-04,Analyst,CC-150-SALES,0.25,2020-06-02 02:26:00
437,173,2020-05-05,2022-03-07,Project Manager,CC-100-FIN,0.82,2022-03-19 11:44:00
438,173,2022-03-08,2022-08-09,Senior Manager,CC-160-MKT,0.52,2022-08-21 06:58:00
439,173,2022-03-08,2022-08-09,Analyst,CC-160-MKT,0.79,2022-08-21 08:58:00
440,173,2022-08-10,,Analyst,CC-140-OPS,0.92,2022-08-24 04:56:00
441,174,2019-07-07,2021-01-16,Project Coordinator,CC-150-SALES,0.36,2021-02-02 04:44:00
442,174,2020-12-03,2022-03-07,Lead Engineer,CC-150-SALES,0.76,2022-04-05 00:03:00
443,174,2022-03-08,,Senior Analyst,CC-120-ENG,0.99,2022-03-27 23:18:00
444,175,2016-06-05,2018-03-15,Engineer,CC-140-OPS,0.34,2018-03-18 16:43:00
445,175,2018-03-16,2018-11-13,Analyst,CC-140-OPS,0.78,2018-12-11 21:20:00
446,175,2018-11-14,2019-06-08,Senior Analyst,CC-120-ENG,0.65,2019-07-01 20:10:00
447,175,2019-06-09,2020-09-19,Manager,CC-130-PMO,0.55,2020-10-10 05:42:00
448,175,2020-09-20,2021-05-01,Lead Engineer,CC-160-MKT,0.59,2021-05-25 06:32:00
449,176,2025-07-18,2026-02-28,Senior Manager,CC-150-SALES,0.41,2026-03-21 03:11:00
450,177,2025-02-14,2025-09-04,Engineer,CC-110-HR,0.64,2025-09-25 21:22:00
451,177,2025-09-05,2026-02-28,Lead Engineer,CC-100-FIN,0.27,2026-03-07 20:51:00
452,178,2018-05-17,2019-06-09,Lead Engineer,CC-110-HR,0.42,2019-07-09 21:33:00
453,178,2019-06-10,,Project Coordinator,CC-140-OPS,0.56,2019-06-27 05:23:00
454,179,2015-01-02,,Director,CC-150-SALES,0.92,2015-01-10 15:23:00
455,180,2019-10-27,2020-08-21,Senior Manager,CC-120-ENG,0.47,2020-09-17 20:55:00
456,180,2020-08-22,2022-06-20,Senior Manager,CC-110-HR,1.0,2022-06-29 03:41:00
457,180,2022-06-21,2023-11-26,Director,CC-100-FIN,0.34,2023-12-06 13:49:00
458,180,2023-11-27,2024-04-03,Lead Engineer,CC-160-MKT,0.92,2024-04-29 00:33:00
459,180,2024-04-04,,Analyst,CC-100-FIN,0.27,2024-04-21 23:51:00
460,181,2022-05-05,2023-09-07,Manager,CC-110-HR,0.87,2023-09-20 12:06:00
461,181,2023-11-20,2024-10-18,Director,CC-140-OPS,0.34,2024-11-14 17:21:00
462,181,2024-10-19,2025-10-07,Senior Manager,CC-140-OPS,0.72,2025-11-04 11:54:00
463,181,2025-10-08,,Analyst,CC-160-MKT,0.51,2025-11-03 20:16:00
464,182,2019-12-17,2020-11-12,Senior Analyst,CC-120-ENG,0.79,2020-12-01 09:15:00
465,182,2020-11-13,,Senior Analyst,CC-130-PMO,0.35,2020-11-20 05:39:00
466,183,2020-04-22,2021-06-28,Lead Engineer,CC-160-MKT,0.22,2021-07-22 01:09:00
467,183,2021-08-31,2022-05-15,Senior Analyst,CC-100-FIN,0.78,2022-05-20 08:32:00
468,183,2022-04-10,2023-08-23,Engineer,CC-120-ENG,0.94,2023-08-26 03:12:00
469,184,2023-04-03,2024-04-03,Lead Engineer,CC-150-SALES,0.34,2024-04-23 16:16:00
470,184,2024-04-04,2025-02-13,Analyst,CC-130-PMO,0.85,2025-03-06 15:00:00
471,184,2025-02-14,2026-02-28,Senior Engineer,CC-160-MKT,0.52,2026-03-22 21:59:00
472,185,2018-03-08,2018-11-15,Senior Manager,CC-140-OPS,0.79,2018-12-09 19:33:00
473,185,2018-11-16,2019-07-06,Manager,CC-150-SALES,0.3,2019-07-21 03:48:00
474,185,2019-07-07,2020-11-28,Senior Engineer,CC-100-FIN,0.76,2020-11-30 14:33:00
475,185,2020-11-29,2022-07-09,Engineer,CC-100-FIN,0.47,2022-07-25 19:56:00
476,186,2021-12-11,2022-05-08,Director,CC-150-SALES,0.88,2022-05-12 08:32:00
477,186,2022-04-01,2023-08-28,Senior Manager,CC-160-MKT,0.56,2023-09-06 05:54:00
478,186,2023-08-29,2024-06-06,Lead Engineer,CC-150-SALES,0.55,2024-06-19 02:49:00
479,186,2024-06-07,2026-02-12,Analyst,CC-160-MKT,0.9,2026-03-04 10:38:00
480,187,2025-09-04,2026-02-28,Project Manager,CC-140-OPS,0.63,2026-02-28 17:25:00
481,188,2018-06-25,2020-04-11,Analyst,CC-120-ENG,0.72,2020-05-01 06:46:00
482,188,2020-04-12,2021-12-17,Project Manager,CC-120-ENG,0.2,2022-01-06 10:38:00
483,188,2021-12-18,2023-03-25,Lead Engineer,CC-140-OPS,0.53,2023-04-02 10:07:00
484,188,2023-03-26,2024-02-05,Project Manager,CC-120-ENG,0.8,2024-02-08 07:14:00
485,188,2024-02-06,2025-07-28,Manager,CC-140-OPS,0.47,2025-08-20 11:36:00
486,189,2016-08-26,2017-01-27,Analyst,CC-130-PMO,0.88,2017-02-26 12:06:00
487,189,2017-01-28,2018-02-20,Senior Engineer,CC-100-FIN,0.22,2018-03-20 22:41:00
488,189,2018-02-21,2019-02-01,Director,CC-120-ENG,0.53,2019-02-03 18:10:00
489,189,2019-02-02,2019-08-23,Engineer,CC-160-MKT,0.59,2019-09-02 13:56:00
490,190,2021-11-08,2023-01-28,Engineer,CC-120-ENG,0.31,2023-01-28 17:07:00
491,190,2023-01-29,2023-09-25,Lead Engineer,CC-160-MKT,0.32,2023-09-25 12:56:00
492,190,2023-09-26,,Lead Engineer,CC-110-HR,0.51,2023-10-04 21:58:00
493,190,2023-09-26,,Manager,CC-110-HR,0.49,2023-10-05 00:58:00
494,191,2020-02-09,2021-12-01,Project Manager,CC-100-FIN,0.71,2021-12-27 07:52:00
495,191,2020-02-09,2021-12-01,Engineer,CC-100-FIN,0.77,2021-12-27 09:52:00
496,191,2022-02-18,2022-08-02,Project Coordinator,CC-150-SALES,0.26,2022-08-02 19:18:00
497,191,2022-06-20,,Lead Engineer,CC-140-OPS,0.88,2022-06-23 13:07:00
498,192,2021-06-15,2021-10-17,Project Coordinator,CC-140-OPS,0.91,2021-11-06 17:11:00
499,192,2021-11-19,2022-04-06,Director,CC-120-ENG,0.64,2022-04-28 14:35:00
500,192,2022-04-07,2024-03-18,Project Manager,CC-140-OPS,0.76,2024-04-13 22:48:00
501,192,2024-04-15,2024-11-15,Analyst,CC-140-OPS,0.31,2024-12-11 11:36:00
502,192,2024-11-16,,Engineer,CC-140-OPS,0.71,2024-11-27 06:23:00
503,193,2019-04-22,2020-08-11,Engineer,CC-110-HR,0.63,2020-08-14 16:36:00
504,193,2020-09-10,2022-07-05,Senior Manager,CC-150-SALES,0.43,2022-07-26 23:31:00
505,193,2022-06-11,,Project Manager,CC-120-ENG,0.8,2022-07-10 00:30:00
506,194,2016-08-27,2017-10-30,Project Coordinator,CC-160-MKT,0.66,2017-11-03 05:14:00
507,194,2017-10-31,2018-12-17,Senior Manager,CC-110-HR,0.25,2018-12-29 16:42:00
508,194,2018-12-18,,Engineer,CC-110-HR,0.68,2019-01-03 09:34:00
509,195,2025-01-04,2026-02-28,Project Manager,CC-140-OPS,0.22,2026-03-05 10:28:00
510,195,2026-02-01,2026-02-28,Senior Analyst,CC-120-ENG,0.88,2026-03-15 01:00:00
511,196,2024-12-05,2025-10-08,Director,CC-110-HR,0.88,2025-10-11 09:10:00
512,197,2016-12-21,2017-06-18,Analyst,CC-100-FIN,0.63,2017-07-18 04:17:00
513,197,2017-06-19,2017-12-04,Senior Engineer,CC-160-MKT,0.83,2017-12-30 14:40:00
514,198,2020-10-22,2022-04-01,Senior Engineer,CC-130-PMO,0.6,2022-04-19 02:20:00
515,198,2022-04-02,2023-07-10,Lead Engineer,CC-150-SALES,0.39,2023-07-18 12:16:00
516,198,2023-07-11,,Senior Engineer,CC-130-PMO,0.6,2023-08-02 15:59:00
517,199,2017-10-17,2018-02-16,Senior Manager,CC-130-PMO,0.82,2018-02-17 20:31:00
518,199,2018-04-29,2019-09-16,Project Manager,CC-110-HR,0.75,2019-09-27 14:22:00
519,200,2020-02-13,2021-12-16,Project Manager,CC-100-FIN,0.66,2022-01-03 04:54:00
520,200,2021-12-17,2022-06-09,Engineer,CC-120-ENG,0.88,2022-06-18 02:25:00
521,200,2022-06-10,,Senior Manager,CC-120-ENG,0.92,2022-07-10 12:55:00
522,201,2022-06-27,2023-04-08,Senior Manager,CC-130-PMO,0.25,2023-04-29 13:33:00
523,201,2023-04-09,,Director,CC-110-HR,0.65,2023-04-20 21:28:00
524,202,2021-09-04,2023-07-10,Director,CC-150-SALES,0.82,2023-07-26 12:23:00
525,202,2023-07-11,,Senior Manager,CC-120-ENG,0.64,2023-08-05 08:05:00
526,203,2024-12-30,2025-10-25,Engineer,CC-120-ENG,0.61,2025-11-03 03:38:00
527,203,2025-10-10,2026-02-28,Project Manager,CC-120-ENG,0.56,2026-03-29 07:03:00
528,204,2023-01-25,2024-12-05,Manager,CC-130-PMO,0.9,2025-01-04 22:53:00
529,204,2024-12-06,2025-05-06,Project Coordinator,CC-110-HR,0.95,2025-05-11 14:35:00
530,204,2025-05-07,,Lead Engineer,CC-160-MKT,0.66,2025-05-13 16:46:00
531,205,2024-04-25,2026-02-28,Project Manager,CC-150-SALES,0.77,2026-03-29 23:59:00
532,206,2025-01-22,2026-01-08,Project Manager,CC-100-FIN,0.45,2026-01-21 17:53:00
533,206,2026-02-11,2026-02-28,Senior Manager,CC-160-MKT,0.79,2026-03-05 15:53:00
534,206,2026-02-11,2026-02-28,Senior Engineer,CC-160-MKT,0.65,2026-03-05 21:53:00
535,207,2020-04-28,2022-03-30,Engineer,CC-140-OPS,0.59,2022-04-11 20:35:00
536,207,2022-03-31,2022-11-17,Director,CC-100-FIN,0.82,2022-11-25 19:17:00
537,207,2022-11-18,2024-09-09,Analyst,CC-150-SALES,0.34,2024-09-11 16:13:00
538,207,2024-09-10,,Senior Analyst,CC-110-HR,0.34,2024-09-20 08:11:00
539,208,2017-10-09,,Project Manager,CC-130-PMO,0.6,2017-10-15 01:46:00
540,209,2023-08-03,2025-01-15,Project Coordinator,CC-150-SALES,0.72,2025-02-14 23:16:00
541,209,2025-01-16,2025-10-09,Senior Analyst,CC-130-PMO,0.8,2025-10-16 12:25:00
542,209,2025-10-10,,Engineer,CC-160-MKT,0.49,2025-10-13 17:17:00
543,209,2025-10-10,,Senior Analyst,CC-160-MKT,0.31,2025-10-13 19:17:00
544,210,2022-01-11,2022-08-21,Lead Engineer,CC-110-HR,0.47,2022-09-01 20:16:00
545,210,2022-08-22,2024-03-09,Engineer,CC-160-MKT,0.83,2024-03-31 23:19:00
546,210,2022-08-22,2024-03-09,Lead Engineer,CC-160-MKT,0.84,2024-04-01 06:19:00
547,211,2015-11-14,2016-03-30,Manager,CC-160-MKT,0.94,2016-04-01 08:11:00
548,211,2016-02-16,2016-07-06,Project Coordinator,CC-100-FIN,0.44,2016-07-22 21:41:00
549,211,2016-07-07,2017-07-03,Project Coordinator,CC-130-PMO,0.56,2017-07-08 08:26:00
550,211,2017-07-04,,Senior Analyst,CC-140-OPS,0.34,2017-07-06 21:46:00
551,212,2018-01-17,2018-09-18,Project Manager,CC-140-OPS,0.42,2018-10-09 09:12:00
552,212,2018-11-17,2020-04-30,Lead Engineer,CC-120-ENG,0.58,2020-05-18 20:02:00
553,212,2020-05-01,,Senior Engineer,CC-140-OPS,0.35,2020-05-26 20:43:00
554,213,2015-11-27,2017-07-18,Lead Engineer,CC-150-SALES,0.33,2017-08-11 05:34:00
555,213,2017-08-23,,Project Coordinator,CC-150-SALES,0.6,2017-09-13 01:20:00
556,214,2019-04-18,2021-02-06,Manager,CC-120-ENG,0.89,2021-02-27 02:03:00
557,215,2017-05-26,2018-12-30,Senior Manager,CC-110-HR,0.32,2019-01-02 04:24:00
558,215,2018-12-31,2019-07-14,Senior Manager,CC-130-PMO,0.44,2019-07-24 12:27:00
559,215,2019-07-15,2020-12-06,Analyst,CC-130-PMO,0.89,2020-12-09 09:09:00
560,216,2021-01-31,2022-10-05,Analyst,CC-140-OPS,0.82,2022-10-19 10:38:00
561,216,2022-09-22,2024-08-15,Director,CC-100-FIN,0.5,2024-08-18 00:30:00
562,216,2024-08-16,,Engineer,CC-100-FIN,0.54,2024-09-12 17:02:00
563,217,2017-04-27,2018-11-16,Senior Analyst,CC-110-HR,0.26,2018-11-23 14:39:00
564,217,2018-11-17,2019-06-04,Lead Engineer,CC-160-MKT,0.54,2019-06-16 18:28:00
565,217,2019-06-05,,Lead Engineer,CC-160-MKT,0.72,2019-06-30 12:01:00
566,217,2019-06-05,,Project Coordinator,CC-160-MKT,0.91,2019-06-30 15:01:00
567,218,2025-02-23,2026-02-28,Project Manager,CC-120-ENG,0.8,2026-03-10 13:53:00
568,219,2015-03-22,2015-08-21,Lead Engineer,CC-100-FIN,0.99,2015-09-18 12:45:00
569,219,2015-07-22,,Analyst,CC-140-OPS,0.48,2015-08-08 00:21:00
